Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
XZ62430,Arizona,6057.07208,Yes,Extended,Bachelor,2/14/11,Retired,M,27681,Suburban,Married,83,13,62,0,9,Personal Auto,Personal L3,Offer2,Agent,398.4,Two-Door Car,Medsize
MH24522,California,7735.465528,No,Basic,College,2/14/11,Unemployed,M,0,Suburban,Married,101,11,34,0,3,Personal Auto,Personal L2,Offer1,Call Center,563.284331,Sports Car,Small
TD78032,Washington,2306.427813,No,Basic,High School or Below,2/14/11,Unemployed,M,0,Suburban,Single,67,19,70,0,1,Corporate Auto,Corporate L1,Offer4,Call Center,482.4,Four-Door Car,Medsize
YA70612,Oregon,8962.795984,No,Basic,Bachelor,2/14/11,Employed,M,97924,Suburban,Married,74,4,26,0,2,Personal Auto,Personal L2,Offer1,Branch,355.2,Two-Door Car,Medsize
ZM45168,Oregon,2398.354197,No,Basic,College,2/14/11,Disabled,M,14321,Suburban,Single,65,20,72,0,1,Personal Auto,Personal L2,Offer1,Branch,423.823547,Four-Door Car,Medsize
JX52708,California,4556.068318,No,Basic,Bachelor,2/14/11,Medical Leave,M,25617,Suburban,Divorced,63,22,3,0,3,Personal Auto,Personal L3,Offer2,Call Center,302.4,Two-Door Car,Medsize
IR29181,California,9336.123495,No,Premium,High School or Below,2/14/11,Employed,M,45262,Suburban,Married,117,25,32,0,7,Corporate Auto,Corporate L2,Offer1,Branch,842.4,Four-Door Car,Small
VX94337,California,8807.609658,No,Basic,High School or Below,2/14/11,Employed,M,59762,Suburban,Divorced,113,27,91,0,3,Corporate Auto,Corporate L3,Offer3,Call Center,542.4,SUV,Medsize
XB71208,California,2735.469265,No,Basic,College,2/14/11,Employed,F,96314,Urban,Single,69,2,76,0,1,Personal Auto,Personal L3,Offer2,Agent,296.995798,Four-Door Car,Medsize
IW72280,California,5035.035257,No,Basic,Doctor,2/14/11,Employed,F,37405,Urban,Married,63,8,99,3,4,Corporate Auto,Corporate L2,Offer2,Branch,287.556107,Four-Door Car,Medsize
KK61203,California,3934.099422,No,Premium,High School or Below,2/14/11,Medical Leave,M,20920,Suburban,Married,103,25,88,0,1,Personal Auto,Personal L2,Offer1,Web,494.4,Four-Door Car,Medsize
OI44122,California,8845.185533,No,Basic,Bachelor,2/14/11,Employed,M,45600,Suburban,Married,113,6,96,0,3,Personal Auto,Personal L2,Offer1,Agent,617.936885,SUV,Medsize
YM44855,California,6570.970605,No,Premium,Master,2/14/11,Employed,F,52951,Rural,Single,167,3,43,1,1,Personal Auto,Personal L1,Offer1,Branch,289.77269,SUV,Small
DF86803,California,5308.434428,No,Basic,High School or Below,2/14/11,Unemployed,M,0,Suburban,Single,73,9,43,0,3,Corporate Auto,Corporate L3,Offer1,Agent,525.6,Four-Door Car,Medsize
PG90331,California,18635.90451,No,Basic,College,2/14/11,Disabled,M,11656,Suburban,Married,70,19,8,0,2,Personal Auto,Personal L2,Offer3,Agent,336,Two-Door Car,Medsize
ZC97968,California,2736.352663,No,Basic,College,2/14/11,Disabled,M,17533,Suburban,Married,73,10,1,0,1,Personal Auto,Personal L3,Offer1,Agent,350.4,Two-Door Car,Medsize
CO91673,California,4547.321823,No,Basic,Bachelor,2/14/11,Medical Leave,F,29031,Suburban,Married,61,7,19,2,3,Personal Auto,Personal L2,Offer2,Agent,292.8,Four-Door Car,Medsize
MX48796,California,4873.672682,No,Basic,Bachelor,2/14/11,Unemployed,F,0,Suburban,Single,68,3,5,0,5,Corporate Auto,Corporate L3,Offer1,Agent,356.08323,Four-Door Car,Medsize
Y167826,California,2611.836866,No,Extended,College,2/14/11,Unemployed,M,0,Suburban,Single,77,3,90,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,369.6,Two-Door Car,Medsize
SK67821,Oregon,4932.916345,No,Basic,Bachelor,2/13/11,Employed,F,37260,Rural,Married,62,19,42,0,8,Corporate Auto,Corporate L1,Offer3,Web,15.437681,Four-Door Car,Medsize
AP67935,California,7619.5158,No,Basic,College,2/13/11,Employed,M,64749,Urban,Married,64,24,59,0,2,Special Auto,Special L2,Offer2,Branch,302.56519,Four-Door Car,Medsize
FY56083,Oregon,4719.762191,No,Basic,Bachelor,2/13/11,Employed,M,37057,Rural,Married,61,5,48,1,6,Personal Auto,Personal L2,Offer1,Agent,47.53101,Four-Door Car,Small
FW91032,California,5879.176092,No,Basic,High School or Below,2/13/11,Employed,M,85857,Rural,Married,73,3,19,0,6,Corporate Auto,Corporate L2,Offer4,Agent,100.620067,Four-Door Car,Medsize
EN60878,Oregon,6183.111464,No,Extended,Bachelor,2/13/11,Disabled,M,23712,Urban,Single,85,2,20,0,3,Personal Auto,Personal L2,Offer1,Branch,376.126419,Four-Door Car,Medsize
CV24005,Oregon,2599.310879,No,Basic,High School or Below,2/13/11,Employed,M,29590,Suburban,Married,66,17,18,0,1,Corporate Auto,Corporate L3,Offer2,Agent,467.503236,Two-Door Car,Small
BT30554,Arizona,10346.32454,No,Extended,Bachelor,2/13/11,Unemployed,F,0,Suburban,Single,98,1,15,0,2,Personal Auto,Personal L3,Offer1,Agent,470.4,Four-Door Car,Large
BS83666,Oregon,7366.1883,No,Basic,Bachelor,2/13/11,Employed,M,70014,Rural,Divorced,62,6,4,0,2,Corporate Auto,Corporate L3,Offer1,Agent,17.742954,Four-Door Car,Large
RZ27571,Washington,2695.963857,No,Basic,Bachelor,2/13/11,Employed,F,25544,Suburban,Married,68,18,30,0,1,Personal Auto,Personal L3,Offer1,Agent,326.4,Four-Door Car,Medsize
WW30771,Arizona,2673.319593,No,Basic,Master,2/13/11,Employed,M,28728,Suburban,Married,67,8,10,0,1,Personal Auto,Personal L3,Offer4,Branch,321.6,Four-Door Car,Small
YB33445,Oregon,8982.850377,No,Basic,College,2/13/11,Employed,F,43490,Rural,Married,114,24,63,4,6,Corporate Auto,Corporate L1,Offer1,Call Center,174.588413,SUV,Medsize
WK88044,Arizona,8737.837514,No,Basic,Bachelor,2/13/11,Employed,M,61281,Rural,Married,110,7,16,0,7,Personal Auto,Personal L3,Offer1,Agent,79.865605,SUV,Medsize
KH24214,Oregon,17857.97233,No,Basic,College,2/13/11,Employed,M,55437,Suburban,Married,64,5,78,1,2,Personal Auto,Personal L3,Offer3,Agent,445.287788,Four-Door Car,Medsize
JT11876,Washington,5435.767832,No,Basic,High School or Below,2/13/11,Unemployed,F,0,Suburban,Single,73,12,71,0,4,Personal Auto,Personal L1,Offer2,Branch,626.116259,Four-Door Car,Small
GT38956,California,2441.394244,No,Basic,College,2/13/11,Unemployed,F,0,Suburban,Married,65,7,28,0,1,Personal Auto,Personal L3,Offer2,Branch,312,Four-Door Car,Medsize
DW29763,Arizona,5271.982116,No,Basic,High School or Below,2/13/11,Employed,M,32653,Suburban,Married,67,4,25,0,9,Personal Auto,Personal L1,Offer1,Agent,321.6,Two-Door Car,Large
VX39856,Arizona,3500.454354,No,Extended,Doctor,2/13/11,Employed,F,89398,Rural,Married,86,5,57,0,1,Personal Auto,Personal L3,Offer4,Branch,82.409922,Four-Door Car,Medsize
BV79904,California,7956.150059,No,Basic,Master,2/13/11,Employed,F,44818,Rural,Divorced,67,25,41,1,2,Personal Auto,Personal L3,Offer1,Web,136.883999,Two-Door Car,Medsize
XD85577,California,2842.266905,No,Basic,Bachelor,2/13/11,Employed,M,69417,Rural,Divorced,73,30,78,1,1,Personal Auto,Personal L1,Offer1,Branch,30.874869,Four-Door Car,Small
UH35128,Oregon,25807.063,Yes,Extended,College,2/13/11,Employed,F,71210,Suburban,Married,214,8,89,1,2,Personal Auto,Personal L2,Offer1,Branch,1027.2,Luxury Car,Small
VL84149,Oregon,25807.063,Yes,Extended,College,2/13/11,Employed,F,71210,Suburban,Married,214,8,89,1,2,Corporate Auto,Corporate L2,Offer1,Branch,1027.2,Luxury Car,Small
WS57286,Arizona,4692.165155,No,Basic,College,2/13/11,Unemployed,M,0,Rural,Married,64,20,13,0,4,Personal Auto,Personal L3,Offer2,Agent,137.169296,Four-Door Car,Medsize
VH45094,Arizona,7286.789075,No,Basic,High School or Below,2/13/11,Employed,M,65870,Urban,Married,61,21,40,1,2,Personal Auto,Personal L2,Offer2,Branch,202.847644,Four-Door Car,Large
QF59448,Washington,2831.587689,No,Extended,College,2/13/11,Retired,M,17752,Suburban,Married,77,26,87,0,1,Personal Auto,Personal L3,Offer3,Agent,369.6,Four-Door Car,Medsize
TK40018,Oregon,5917.466603,No,Premium,High School or Below,2/13/11,Unemployed,M,0,Suburban,Single,169,31,77,0,1,Personal Auto,Personal L3,Offer4,Agent,1207.084251,SUV,Medsize
XY52165,Arizona,3020.424822,No,Basic,College,2/13/11,Employed,F,78561,Suburban,Married,74,7,50,0,1,Personal Auto,Personal L1,Offer1,Branch,355.2,Two-Door Car,Medsize
VW88911,Oregon,35944.71048,No,Premium,High School or Below,2/13/11,Unemployed,M,0,Suburban,Single,114,33,55,0,2,Corporate Auto,Corporate L3,Offer1,Branch,820.8,Four-Door Car,Large
MX76292,California,7706.036295,No,Basic,Doctor,2/13/11,Employed,F,48019,Rural,Married,64,15,94,0,2,Corporate Auto,Corporate L3,Offer1,Agent,137.665031,Four-Door Car,Medsize
RF72106,Washington,8415.644389,No,Basic,College,2/13/11,Unemployed,M,0,Suburban,Single,62,8,98,0,2,Personal Auto,Personal L2,Offer1,Branch,446.4,Four-Door Car,Small
SZ60450,California,3419.108695,No,Extended,High School or Below,2/13/11,Employed,M,40272,Rural,Married,86,8,64,0,1,Personal Auto,Personal L3,Offer3,Agent,23.387192,Two-Door Car,Medsize
WC42895,California,22110.39804,No,Basic,Bachelor,2/13/11,Employed,F,65724,Rural,Single,70,13,66,0,2,Personal Auto,Personal L3,Offer2,Agent,14.518312,Four-Door Car,Medsize
SB64873,Oregon,8200.78728,No,Basic,Doctor,2/13/11,Employed,M,25381,Suburban,Single,71,22,62,0,2,Personal Auto,Personal L2,Offer2,Branch,340.8,Four-Door Car,Medsize
QW17286,Washington,2778.323903,No,Basic,Master,2/13/11,Employed,F,66030,Urban,Married,69,33,19,1,1,Personal Auto,Personal L2,Offer4,Web,282.153792,Four-Door Car,Medsize
GB14456,Nevada,22337.1631,No,Extended,High School or Below,2/13/11,Unemployed,M,0,Suburban,Single,130,9,43,0,2,Personal Auto,Personal L2,Offer1,Branch,1376.910777,SUV,Large
AL78075,Oregon,3810.238281,No,Premium,High School or Below,2/13/11,Unemployed,M,0,Suburban,Single,108,7,57,0,1,Personal Auto,Personal L2,Offer2,Branch,777.6,Four-Door Car,Medsize
HR87252,California,9043.678095,No,Basic,Bachelor,2/13/11,Employed,F,97745,Suburban,Divorced,113,10,64,0,5,Personal Auto,Personal L3,Offer1,Branch,695.136477,Sports Car,Medsize
GB66110,California,4422.409799,No,Basic,Bachelor,2/13/11,Unemployed,M,0,Suburban,Single,62,10,97,0,3,Personal Auto,Personal L1,Offer1,Branch,722.432062,Two-Door Car,Small
UP36767,California,4553.809528,No,Basic,College,2/13/11,Employed,M,61064,Urban,Married,113,32,77,0,1,Personal Auto,Personal L3,Offer3,Branch,539.774172,SUV,Medsize
FH36069,Arizona,21101.21422,No,Basic,College,2/13/11,Employed,F,61347,Suburban,Married,106,27,66,0,2,Personal Auto,Personal L2,Offer4,Branch,604.237801,SUV,Medsize
FD73388,Arizona,13736.1325,Yes,Premium,Master,2/13/11,Disabled,F,16181,Suburban,Divorced,181,22,79,0,8,Personal Auto,Personal L3,Offer1,Web,1261.319869,SUV,Medsize
MS94619,California,5111.304579,No,Basic,High School or Below,2/13/11,Employed,F,76448,Suburban,Married,63,9,13,0,3,Personal Auto,Personal L3,Offer3,Web,302.4,Four-Door Car,Medsize
HZ67642,California,8647.139152,No,Basic,Bachelor,2/13/11,Unemployed,M,0,Rural,Married,119,5,31,0,3,Personal Auto,Personal L1,Offer4,Web,244.816163,SUV,Small
ZP91150,Oregon,7944.973807,No,Premium,College,2/13/11,Unemployed,M,0,Suburban,Single,113,10,97,0,9,Corporate Auto,Corporate L3,Offer1,Web,542.4,Four-Door Car,Medsize
XZ23352,California,3839.746159,No,Basic,High School or Below,2/13/11,Unemployed,F,0,Suburban,Single,106,29,38,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,763.2,SUV,Small
MV54498,California,5503.919257,No,Basic,College,2/13/11,Employed,F,59932,Rural,Single,71,16,77,1,3,Personal Auto,Personal L3,Offer1,Branch,116.600107,Four-Door Car,Medsize
LM79063,Arizona,7155.471967,No,Extended,Doctor,2/13/11,Employed,F,76506,Suburban,Divorced,89,35,65,0,8,Personal Auto,Personal L3,Offer2,Call Center,427.2,Two-Door Car,Small
MR33456,Washington,8093.898245,No,Basic,High School or Below,2/13/11,Employed,M,59839,Suburban,Single,107,8,52,2,8,Personal Auto,Personal L2,Offer2,Agent,513.6,SUV,Medsize
YN17362,California,2496.766693,No,Basic,College,2/13/11,Unemployed,M,0,Suburban,Single,73,13,33,0,1,Corporate Auto,Corporate L3,Offer1,Agent,350.4,Two-Door Car,Medsize
DE37110,California,4645.569555,No,Basic,Master,2/13/11,Employed,M,42532,Rural,Single,118,13,32,0,1,Personal Auto,Personal L3,Offer1,Call Center,200.641734,Sports Car,Medsize
XS97845,Oregon,4299.838835,No,Premium,College,2/13/11,Employed,M,44388,Urban,Divorced,113,10,74,1,1,Personal Auto,Personal L2,Offer1,Call Center,496.843023,Four-Door Car,Medsize
IP94270,Arizona,13736.1325,Yes,Premium,Master,2/13/11,Disabled,F,16181,Suburban,Divorced,181,22,79,0,8,Personal Auto,Personal L2,Offer1,Web,1261.319869,SUV,Medsize
HQ15974,Nevada,8262.879764,No,Extended,College,2/13/11,Unemployed,F,0,Rural,Married,76,4,51,1,2,Personal Auto,Personal L2,Offer1,Agent,32.508635,Four-Door Car,Medsize
QL45827,Washington,25807.063,Yes,Extended,College,2/13/11,Employed,F,71210,Suburban,Married,214,8,89,1,2,Personal Auto,Personal L1,Offer1,Branch,1027.2,Luxury Car,Small
TC99043,California,13736.1325,Yes,Premium,Master,2/13/11,Disabled,F,16181,Suburban,Divorced,181,22,79,0,8,Personal Auto,Personal L2,Offer1,Web,1261.319869,SUV,Medsize
WA45944,Arizona,25807.063,Yes,Extended,College,2/13/11,Employed,F,71210,Suburban,Married,214,8,89,1,2,Corporate Auto,Corporate L3,Offer1,Branch,1027.2,Luxury Car,Small
UG19550,California,21590.44235,No,Basic,High School or Below,2/13/11,Employed,M,62477,Rural,Divorced,183,7,75,0,2,Personal Auto,Personal L1,Offer2,Agent,40.287304,Luxury SUV,Medsize
BM39234,Oregon,4551.060479,No,Basic,High School or Below,2/13/11,Unemployed,M,0,Suburban,Single,62,25,98,0,3,Personal Auto,Personal L1,Offer1,Call Center,446.4,Two-Door Car,Medsize
IK12576,Oregon,4233.56878,No,Premium,Bachelor,2/13/11,Employed,F,95647,Suburban,Single,106,11,30,0,1,Personal Auto,Personal L2,Offer1,Agent,508.8,Two-Door Car,Medsize
LA34671,Arizona,7628.749434,No,Extended,College,2/13/11,Unemployed,M,0,Suburban,Single,77,17,65,0,2,Personal Auto,Personal L3,Offer1,Agent,369.6,Four-Door Car,Small
UF93434,Oregon,2548.393565,No,Basic,College,2/13/11,Employed,F,22050,Suburban,Divorced,66,9,47,0,1,Personal Auto,Personal L3,Offer3,Call Center,316.8,Four-Door Car,Medsize
MR56401,Oregon,2542.845763,No,Basic,College,2/13/11,Employed,F,37072,Suburban,Married,64,1,1,0,1,Personal Auto,Personal L3,Offer3,Call Center,307.2,Four-Door Car,Large
TJ51874,Washington,8558.038795,No,Basic,High School or Below,2/13/11,Medical Leave,M,13908,Suburban,Married,116,12,74,2,8,Corporate Auto,Corporate L3,Offer1,Web,804.130779,SUV,Medsize
HY86417,Arizona,3653.703458,No,Extended,College,2/13/11,Employed,F,74126,Suburban,Married,90,14,76,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,478.751065,Two-Door Car,Medsize
DU66620,Nevada,4582.685265,No,Basic,College,2/13/11,Medical Leave,M,19065,Suburban,Married,61,28,29,0,7,Personal Auto,Personal L2,Offer4,Call Center,292.8,Two-Door Car,Medsize
HN35280,Arizona,2446.664534,No,Basic,Bachelor,2/13/11,Employed,M,82225,Suburban,Divorced,61,24,27,0,1,Personal Auto,Personal L3,Offer2,Web,292.8,Two-Door Car,Medsize
DG21323,California,4758.564558,No,Basic,High School or Below,2/13/11,Unemployed,F,0,Suburban,Single,64,29,36,0,9,Personal Auto,Personal L3,Offer3,Branch,607.733606,Four-Door Car,Medsize
MA43940,Oregon,9343.198788,No,Basic,High School or Below,2/13/11,Employed,M,75909,Suburban,Married,117,23,77,0,3,Special Auto,Special L3,Offer3,Branch,561.6,Sports Car,Medsize
XW63353,Oregon,6689.022728,Yes,Extended,High School or Below,2/13/11,Employed,M,56980,Suburban,Married,84,33,70,0,7,Personal Auto,Personal L3,Offer2,Agent,599.000883,Two-Door Car,Medsize
DB91647,California,5816.712126,No,Basic,College,2/13/11,Employed,M,99239,Suburban,Single,74,9,14,0,6,Personal Auto,Personal L2,Offer4,Web,379.37884,Four-Door Car,Small
HU75748,Arizona,6829.413399,No,Basic,High School or Below,2/13/11,Unemployed,F,0,Suburban,Single,66,14,73,1,2,Personal Auto,Personal L2,Offer3,Branch,470.691875,Two-Door Car,Medsize
KX18446,Washington,6689.022728,Yes,Extended,High School or Below,2/13/11,Employed,M,56980,Suburban,Married,84,33,70,0,7,Corporate Auto,Corporate L2,Offer2,Agent,599.000883,Two-Door Car,Medsize
LD98568,California,7849.125533,No,Extended,College,2/13/11,Employed,F,54431,Urban,Married,97,19,62,0,3,Personal Auto,Personal L3,Offer1,Agent,284.49502,Four-Door Car,Medsize
CD56261,California,7432.203079,No,Basic,High School or Below,2/13/11,Unemployed,F,0,Suburban,Single,102,16,34,0,5,Corporate Auto,Corporate L3,Offer2,Call Center,1037.274096,SUV,Medsize
GI30974,Oregon,2337.356699,No,Basic,Bachelor,2/13/11,Unemployed,M,0,Suburban,Single,65,31,52,0,1,Corporate Auto,Corporate L3,Offer2,Agent,468,Four-Door Car,Small
DS45844,California,4167.094538,No,Basic,College,2/13/11,Unemployed,M,0,Rural,Married,117,8,64,0,1,Corporate Auto,Corporate L3,Offer3,Agent,94.94292,Sports Car,Medsize
TL20040,Oregon,13989.84697,No,Basic,College,2/13/11,Employed,M,22354,Suburban,Married,118,27,9,0,2,Personal Auto,Personal L1,Offer1,Call Center,775.526054,SUV,Small
LY14687,Washington,4592.150374,No,Basic,College,2/13/11,Employed,F,73604,Rural,Married,114,15,89,0,1,Personal Auto,Personal L2,Offer1,Agent,184.222768,SUV,Medsize
VN73653,Oregon,6423.739052,No,Basic,College,2/13/11,Unemployed,M,0,Suburban,Single,188,5,67,0,1,Corporate Auto,Corporate L2,Offer3,Agent,1621.560425,Luxury SUV,Medsize
VV47792,California,25807.063,Yes,Extended,College,2/13/11,Employed,F,71210,Suburban,Married,214,8,89,1,2,Personal Auto,Personal L3,Offer1,Branch,1027.2,Luxury Car,Small
MC30750,Oregon,13736.1325,Yes,Premium,Master,2/13/11,Disabled,F,16181,Suburban,Divorced,181,22,79,0,8,Personal Auto,Personal L2,Offer1,Web,1261.319869,SUV,Medsize
WA60547,California,11971.97765,No,Premium,College,2/13/11,Employed,F,64195,Urban,Divorced,158,0,27,4,6,Personal Auto,Personal L1,Offer1,Branch,618.288849,SUV,Medsize
XV31269,Oregon,2496.140812,No,Basic,High School or Below,2/13/11,Unemployed,M,0,Suburban,Single,72,14,58,0,1,Corporate Auto,Corporate L2,Offer4,Web,518.4,Two-Door Car,Medsize
SX63814,Arizona,9312.585034,No,Premium,High School or Below,2/13/11,Employed,M,75986,Rural,Married,115,11,44,0,3,Personal Auto,Personal L3,Offer3,Call Center,89.119797,Four-Door Car,Medsize
MI95708,Arizona,12947.68269,No,Premium,High School or Below,2/13/11,Retired,F,15083,Suburban,Married,115,25,14,0,2,Personal Auto,Personal L3,Offer1,Call Center,552,Four-Door Car,Large
SD83603,Oregon,6672.127831,No,Extended,College,2/13/11,Employed,F,56830,Urban,Married,83,6,27,0,9,Personal Auto,Personal L1,Offer2,Agent,319.799712,Two-Door Car,Medsize
IA33339,Oregon,9268.672154,No,Basic,Bachelor,2/13/11,Employed,F,57052,Urban,Married,115,7,56,1,4,Corporate Auto,Corporate L3,Offer3,Agent,483.62724,SUV,Medsize
MO21402,Oregon,13736.1325,Yes,Premium,Master,2/13/11,Disabled,F,16181,Suburban,Divorced,181,22,79,0,8,Personal Auto,Personal L3,Offer1,Web,1261.319869,SUV,Medsize
EO38569,Washington,2195.295372,No,Basic,High School or Below,2/13/11,Unemployed,F,0,Suburban,Single,62,30,29,1,1,Personal Auto,Personal L2,Offer1,Web,446.4,Four-Door Car,Large
XA53408,Oregon,5578.522348,No,Basic,College,2/13/11,Employed,M,27756,Suburban,Married,71,6,52,0,8,Corporate Auto,Corporate L3,Offer1,Agent,735.733206,Two-Door Car,Small
TK32843,California,7444.939419,No,Premium,Bachelor,2/13/11,Unemployed,M,0,Suburban,Single,114,21,41,0,4,Personal Auto,Personal L2,Offer1,Branch,863.861736,Four-Door Car,Medsize
AH89786,Oregon,2174.111987,No,Basic,High School or Below,2/13/11,Retired,M,16997,Suburban,Married,65,35,62,3,1,Personal Auto,Personal L1,Offer2,Branch,468,Two-Door Car,Medsize
GN61665,Arizona,10934.73726,No,Extended,Bachelor,2/13/11,Employed,M,47170,Suburban,Married,139,4,57,0,3,Corporate Auto,Corporate L3,Offer3,Agent,667.2,Sports Car,Medsize
IK82336,Oregon,14014.10119,No,Basic,College,2/13/11,Employed,F,39018,Suburban,Married,117,11,94,0,2,Personal Auto,Personal L2,Offer3,Branch,561.6,SUV,Small
PX45824,Washington,4966.848441,No,Basic,College,2/13/11,Unemployed,M,0,Suburban,Single,74,25,60,0,9,Personal Auto,Personal L2,Offer1,Agent,532.8,Four-Door Car,Medsize
NG13451,Oregon,7892.824093,No,Basic,High School or Below,2/13/11,Employed,M,29215,Suburban,Single,67,7,15,0,2,Personal Auto,Personal L2,Offer2,Call Center,327.656191,Four-Door Car,Small
II16403,California,7607.983712,No,Basic,College,2/13/11,Employed,F,31456,Rural,Single,199,5,61,0,1,Personal Auto,Personal L3,Offer1,Branch,436.695385,Luxury SUV,Medsize
SR53077,Nevada,2601.810999,No,Basic,High School or Below,2/13/11,Employed,F,57231,Urban,Married,65,35,37,0,1,Personal Auto,Personal L3,Offer2,Branch,305.117221,Four-Door Car,Medsize
YV88022,Washington,6689.022728,Yes,Extended,High School or Below,2/13/11,Employed,M,56980,Suburban,Married,84,33,70,0,7,Personal Auto,Personal L2,Offer2,Agent,599.000883,Two-Door Car,Medsize
OA26316,Arizona,2221.364314,No,Basic,College,2/13/11,Unemployed,F,0,Suburban,Single,62,25,30,0,1,Personal Auto,Personal L2,Offer2,Call Center,699.521401,Four-Door Car,Medsize
XO67536,California,2563.394054,No,Basic,College,2/13/11,Disabled,F,10860,Suburban,Married,66,30,91,0,1,Personal Auto,Personal L3,Offer2,Call Center,316.8,Four-Door Car,Medsize
DW11738,California,4241.636538,No,Basic,Master,2/13/11,Medical Leave,M,19834,Suburban,Divorced,64,26,8,4,8,Personal Auto,Personal L3,Offer1,Agent,460.8,Four-Door Car,Small
AM53473,Arizona,5821.787383,No,Basic,Bachelor,2/13/11,Employed,F,60087,Suburban,Single,74,21,23,0,3,Special Auto,Special L3,Offer1,Agent,355.2,Four-Door Car,Small
