Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
GA93544,Oregon,2897.494724,No,Extended,High School or Below,2/27/11,Unemployed,F,0,Suburban,Single,77,19,17,0,1,Personal Auto,Personal L2,Offer1,Branch,554.4,Four-Door Car,Medsize
YB19340,Oregon,9002.117386,No,Premium,High School or Below,2/25/11,Employed,M,61374,Rural,Married,113,5,27,0,3,Corporate Auto,Corporate L1,Offer2,Call Center,210.100003,Two-Door Car,Medsize
RZ89024,Oregon,3102.998522,No,Extended,Doctor,2/25/11,Employed,M,31841,Rural,Married,78,24,11,0,1,Personal Auto,Personal L3,Offer2,Agent,126.857228,Four-Door Car,Medsize
XI68015,Washington,4946.960039,No,Basic,College,2/21/11,Employed,F,46239,Rural,Single,67,17,1,3,4,Personal Auto,Personal L3,Offer3,Web,6.395416,Four-Door Car,Medsize
HG51739,Oregon,2660.009874,No,Basic,College,2/25/11,Unemployed,F,0,Suburban,Single,73,18,61,0,1,Personal Auto,Personal L1,Offer1,Call Center,350.4,Four-Door Car,Medsize
DY34638,Oregon,13466.92071,Yes,Basic,High School or Below,2/23/11,Disabled,F,11432,Suburban,Married,119,11,9,0,2,Personal Auto,Personal L2,Offer2,Agent,571.2,SUV,Small
GP37412,Arizona,8719.896238,No,Basic,College,2/26/11,Employed,F,59763,Suburban,Married,73,4,31,0,2,Personal Auto,Personal L3,Offer4,Agent,350.4,Two-Door Car,Small
XE22944,Arizona,4643.413135,No,Extended,Bachelor,2/25/11,Disabled,F,12261,Suburban,Divorced,125,26,80,0,1,Personal Auto,Personal L1,Offer1,Call Center,600.0,SUV,Medsize
GS85403,Washington,9031.214859,Yes,Extended,Master,2/23/11,Unemployed,F,0,Suburban,Single,122,15,47,0,9,Corporate Auto,Corporate L2,Offer1,Branch,650.52179,Sports Car,Medsize
UO48558,California,2993.117683,No,Extended,High School or Below,2/21/11,Employed,M,23277,Suburban,Married,77,14,68,2,1,Corporate Auto,Corporate L1,Offer1,Branch,369.6,Four-Door Car,Medsize
TV97612,Oregon,8105.996039,No,Basic,Bachelor,2/24/11,Medical Leave,M,20815,Suburban,Married,110,7,35,0,9,Personal Auto,Personal L3,Offer1,Agent,528.0,SUV,Medsize
UT76436,Nevada,3438.949322,No,Extended,Bachelor,2/22/11,Employed,F,55910,Urban,Married,86,4,3,0,1,Personal Auto,Personal L3,Offer1,Call Center,324.348688,Four-Door Car,Medsize
NJ55678,Arizona,7824.492263,No,Basic,Bachelor,2/23/11,Employed,F,64543,Urban,Married,65,1,84,0,2,Personal Auto,Personal L3,Offer2,Call Center,200.177163,Four-Door Car,Medsize
IG80910,Oregon,3071.784639,No,Extended,High School or Below,2/22/11,Employed,F,47528,Urban,Married,77,10,73,1,1,Personal Auto,Personal L3,Offer2,Agent,277.582137,Four-Door Car,Medsize
LW29130,Washington,5272.932008,No,Basic,High School or Below,2/22/11,Employed,F,24423,Suburban,Divorced,67,5,62,0,6,Corporate Auto,Corporate L3,Offer1,Branch,321.6,Two-Door Car,Medsize
UD61088,California,13799.05459,No,Extended,Bachelor,2/23/11,Unemployed,M,0,Suburban,Married,127,20,31,0,2,Personal Auto,Personal L1,Offer1,Agent,609.6,SUV,Small
OO79691,Arizona,11828.61437,No,Basic,College,2/27/11,Unemployed,F,0,Suburban,Single,111,4,8,0,2,Personal Auto,Personal L3,Offer2,Call Center,1018.808223,SUV,Medsize
PE72393,Arizona,11905.06754,No,Premium,High School or Below,2/24/11,Unemployed,F,0,Suburban,Single,115,19,39,0,2,Corporate Auto,Corporate L1,Offer1,Branch,840.179082,Four-Door Car,Medsize
QP76867,Oregon,16152.90489,No,Basic,College,2/21/11,Unemployed,M,0,Suburban,Divorced,109,12,66,0,2,Personal Auto,Personal L3,Offer1,Agent,852.460341,Sports Car,Large
BN45584,Oregon,4034.926461,No,Basic,College,2/23/11,Unemployed,F,0,Suburban,Single,112,8,28,0,1,Special Auto,Special L3,Offer3,Branch,806.4,Sports Car,Medsize
VP84987,California,17497.52201,Yes,Basic,College,2/28/11,Unemployed,M,0,Suburban,Divorced,73,9,94,0,2,Personal Auto,Personal L3,Offer1,Agent,350.4,Two-Door Car,Medsize
VA82895,Oregon,4112.841668,No,Basic,High School or Below,2/21/11,Disabled,F,25030,Suburban,Married,113,16,97,4,1,Personal Auto,Personal L3,Offer2,Branch,542.4,Sports Car,Medsize
IX97339,Arizona,9234.277026,No,Extended,College,2/24/11,Unemployed,F,0,Suburban,Single,134,29,43,0,6,Corporate Auto,Corporate L3,Offer1,Branch,643.2,SUV,Medsize
KV56995,Nevada,3954.344534,Yes,Basic,Bachelor,2/25/11,Disabled,M,18375,Suburban,Married,103,8,50,0,1,Personal Auto,Personal L2,Offer1,Branch,535.080276,Sports Car,Large
PA15141,California,6953.952351,No,Extended,High School or Below,2/27/11,Employed,F,43221,Urban,Married,87,33,51,0,7,Special Auto,Special L2,Offer1,Branch,398.735257,Four-Door Car,Large
UW10841,California,9976.24549,No,Basic,Bachelor,2/21/11,Employed,M,74115,Urban,Married,63,24,24,0,2,Personal Auto,Personal L2,Offer2,Branch,275.349481,Four-Door Car,Medsize
UO93347,California,3755.260251,No,Extended,High School or Below,2/24/11,Employed,M,34624,Urban,Married,95,28,66,0,1,Personal Auto,Personal L3,Offer2,Call Center,270.370335,Four-Door Car,Medsize
WK46492,Arizona,9642.214529,No,Extended,Bachelor,2/22/11,Employed,F,36108,Suburban,Divorced,128,5,35,2,9,Personal Auto,Personal L2,Offer3,Agent,614.4,SUV,Large
MY56715,Oregon,3380.712383,No,Extended,Bachelor,2/27/11,Employed,M,58109,Suburban,Divorced,86,9,6,0,1,Corporate Auto,Corporate L3,Offer2,Branch,412.8,Two-Door Car,Medsize
BE92692,Oregon,2487.777024,No,Basic,Bachelor,2/21/11,Employed,M,69236,Rural,Married,63,31,83,1,1,Personal Auto,Personal L2,Offer3,Branch,110.868874,Four-Door Car,Medsize
HB17438,Washington,10570.7888,No,Extended,Bachelor,2/21/11,Employed,M,92044,Urban,Married,132,7,77,0,3,Personal Auto,Personal L1,Offer4,Web,617.288574,SUV,Medsize
VO29645,Oregon,5169.49937,Yes,Basic,High School or Below,2/26/11,Medical Leave,M,12430,Suburban,Single,73,22,13,0,4,Personal Auto,Personal L3,Offer2,Call Center,350.4,Four-Door Car,Medsize
OZ30867,Oregon,8409.067687,No,Basic,High School or Below,2/23/11,Employed,F,33397,Suburban,Married,106,31,15,0,5,Personal Auto,Personal L3,Offer4,Call Center,508.8,SUV,Medsize
ZY78741,California,6081.481291,No,Extended,High School or Below,2/25/11,Unemployed,M,0,Suburban,Single,87,24,23,0,7,Corporate Auto,Corporate L2,Offer2,Agent,626.4,Four-Door Car,Large
QC95625,California,12157.32992,Yes,Premium,High School or Below,2/27/11,Employed,M,57449,Suburban,Single,103,6,28,0,2,Personal Auto,Personal L2,Offer1,Agent,494.4,Four-Door Car,Medsize
ZO89996,Oregon,2616.613903,Yes,Basic,College,2/25/11,Employed,M,72302,Suburban,Divorced,66,6,27,0,1,Personal Auto,Personal L1,Offer1,Agent,316.8,Two-Door Car,Medsize
FE62142,Oregon,4267.076892,No,Basic,Bachelor,2/26/11,Employed,F,43682,Rural,Married,107,12,73,0,1,Corporate Auto,Corporate L3,Offer3,Branch,148.003496,SUV,Medsize
QR42111,Arizona,5058.927182,No,Extended,High School or Below,2/24/11,Unemployed,F,0,Suburban,Married,134,32,27,0,1,Special Auto,Special L2,Offer1,Branch,643.2,SUV,Small
YP92773,Washington,4723.821588,No,Premium,Bachelor,2/25/11,Employed,F,21546,Suburban,Married,119,20,66,1,1,Corporate Auto,Corporate L2,Offer3,Agent,625.395925,Two-Door Car,Medsize
PR37714,California,7153.208425,No,Extended,Bachelor,2/23/11,Employed,F,32238,Suburban,Divorced,91,15,80,0,4,Personal Auto,Personal L3,Offer3,Branch,439.781453,Four-Door Car,Medsize
CE92675,California,6990.691643,No,Basic,College,2/21/11,Unemployed,F,0,Suburban,Single,68,24,2,0,2,Personal Auto,Personal L1,Offer2,Web,326.4,Four-Door Car,Large
UY95661,California,4971.727892,No,Basic,Master,2/26/11,Employed,M,49161,Urban,Married,63,16,41,2,3,Personal Auto,Personal L2,Offer3,Branch,171.746945,Two-Door Car,Medsize
OS84395,Nevada,7611.949286,No,Extended,Bachelor,2/25/11,Employed,M,90252,Rural,Married,95,1,77,0,7,Corporate Auto,Corporate L2,Offer2,Web,122.924197,Four-Door Car,Medsize
SJ71233,California,7423.929008,No,Basic,College,2/22/11,Unemployed,F,0,Suburban,Single,107,27,27,0,9,Personal Auto,Personal L2,Offer1,Branch,513.6,SUV,Medsize
DN46994,California,5403.586356,No,Basic,Bachelor,2/28/11,Employed,F,72633,Rural,Married,67,28,91,0,8,Personal Auto,Personal L3,Offer1,Agent,155.761761,Four-Door Car,Medsize
KH12081,Arizona,8129.511,No,Basic,High School or Below,2/26/11,Unemployed,F,0,Suburban,Divorced,119,3,11,1,8,Personal Auto,Personal L3,Offer2,Branch,729.405742,SUV,Large
AQ34238,Oregon,4606.26977,No,Basic,Bachelor,2/27/11,Unemployed,M,0,Suburban,Single,72,8,14,2,8,Corporate Auto,Corporate L1,Offer1,Call Center,518.4,Four-Door Car,Medsize
GY23881,Oregon,4782.349875,No,Basic,High School or Below,2/28/11,Employed,M,81687,Suburban,Single,61,7,77,0,6,Personal Auto,Personal L2,Offer2,Call Center,292.8,Four-Door Car,Medsize
OJ64812,Washington,9585.501257,No,Extended,Bachelor,2/25/11,Employed,M,26432,Suburban,Single,88,19,89,3,2,Personal Auto,Personal L3,Offer1,Branch,422.4,Four-Door Car,Medsize
AS55478,Oregon,3874.86854,No,Extended,Bachelor,2/23/11,Employed,M,26670,Suburban,Married,98,23,13,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,541.229321,Four-Door Car,Small
VI74176,Arizona,8984.040021,No,Extended,High School or Below,2/22/11,Unemployed,M,0,Suburban,Single,137,22,68,3,6,Personal Auto,Personal L1,Offer2,Agent,1532.080871,SUV,Medsize
DR32525,Arizona,23747.46699,No,Extended,College,2/25/11,Unemployed,M,0,Suburban,Single,96,29,22,4,2,Personal Auto,Personal L3,Offer3,Agent,460.8,Four-Door Car,Medsize
IH20118,Oregon,5169.49937,Yes,Basic,High School or Below,2/26/11,Medical Leave,M,12430,Suburban,Single,73,22,13,0,4,Personal Auto,Personal L3,Offer2,Call Center,350.4,Four-Door Car,Medsize
FY21364,California,7376.795372,No,Basic,Bachelor,2/22/11,Unemployed,M,0,Suburban,Single,105,31,85,0,5,Corporate Auto,Corporate L1,Offer2,Agent,756.0,SUV,Medsize
OV29928,Washington,5225.253777,No,Basic,College,2/24/11,Employed,F,67423,Urban,Married,65,24,0,0,9,Corporate Auto,Corporate L3,Offer3,Agent,293.308765,Four-Door Car,Medsize
JN33628,California,12316.79698,No,Premium,Bachelor,2/22/11,Unemployed,M,0,Suburban,Married,167,30,40,0,5,Personal Auto,Personal L3,Offer2,Branch,1985.999807,SUV,Small
IL23615,Oregon,3350.244285,No,Extended,College,2/21/11,Employed,M,74770,Suburban,Single,86,23,10,0,1,Personal Auto,Personal L2,Offer2,Branch,412.8,Four-Door Car,Large
FQ88964,Arizona,2272.447229,No,Basic,College,2/25/11,Unemployed,M,0,Suburban,Single,71,22,10,1,1,Personal Auto,Personal L2,Offer3,Call Center,390.498822,Two-Door Car,Large
NG94966,California,2437.084486,No,Basic,College,2/27/11,Employed,M,34759,Suburban,Divorced,61,30,84,0,1,Personal Auto,Personal L3,Offer2,Agent,302.353842,Four-Door Car,Large
AD28349,Arizona,4637.544647,No,Basic,High School or Below,2/23/11,Unemployed,M,0,Suburban,Divorced,68,18,81,0,3,Personal Auto,Personal L3,Offer1,Call Center,352.130674,Four-Door Car,Medsize
VZ56705,Oregon,8804.584902,No,Basic,Bachelor,2/25/11,Employed,M,38638,Suburban,Married,74,5,84,0,2,Personal Auto,Personal L2,Offer1,Agent,355.2,Four-Door Car,Medsize
SW94040,Oregon,7756.174223,No,Extended,College,2/22/11,Employed,F,21326,Suburban,Divorced,99,22,9,0,3,Personal Auto,Personal L1,Offer1,Agent,632.765462,Four-Door Car,Medsize
LR49944,Nevada,2744.73543,No,Basic,Doctor,2/25/11,Employed,F,35159,Rural,Married,68,0,73,0,1,Personal Auto,Personal L3,Offer1,Agent,150.501033,Two-Door Car,Large
GC52187,Nevada,3650.576237,No,Extended,College,2/23/11,Employed,F,88842,Urban,Married,90,32,42,0,1,Personal Auto,Personal L2,Offer4,Branch,350.75997,Two-Door Car,Large
KY55245,California,5169.49937,Yes,Basic,High School or Below,2/26/11,Medical Leave,M,12430,Suburban,Single,73,22,13,0,4,Personal Auto,Personal L3,Offer2,Call Center,350.4,Four-Door Car,Medsize
AQ94108,Oregon,8507.832473,No,Basic,College,2/26/11,Employed,F,56704,Rural,Married,71,33,50,0,2,Corporate Auto,Corporate L3,Offer1,Branch,84.715044,Four-Door Car,Medsize
FL69981,California,4038.864803,No,Basic,Bachelor,2/23/11,Unemployed,F,0,Suburban,Married,110,17,59,0,1,Personal Auto,Personal L3,Offer2,Call Center,528.0,SUV,Medsize
WS60888,California,16473.16905,Yes,Basic,Bachelor,2/24/11,Retired,M,22828,Suburban,Married,106,11,54,0,2,Personal Auto,Personal L2,Offer1,Agent,508.8,SUV,Medsize
IK49861,Oregon,3107.588649,No,Extended,Bachelor,2/23/11,Unemployed,M,0,Rural,Married,88,1,66,0,1,Personal Auto,Personal L2,Offer2,Agent,87.135752,Two-Door Car,Medsize
RM87465,Arizona,5780.182197,Yes,Basic,High School or Below,2/26/11,Employed,M,51066,Suburban,Single,74,23,0,0,8,Personal Auto,Personal L2,Offer2,Call Center,787.993313,Four-Door Car,Medsize
PD69398,Washington,21710.27538,No,Extended,College,2/26/11,Employed,M,62370,Rural,Married,94,4,10,2,2,Corporate Auto,Corporate L1,Offer2,Call Center,32.00761,Four-Door Car,Medsize
BO87401,Nevada,8714.922135,Yes,Basic,College,2/21/11,Unemployed,F,0,Suburban,Divorced,118,14,64,0,4,Personal Auto,Personal L1,Offer1,Agent,566.4,SUV,Medsize
EK61334,California,3669.83263,No,Extended,Bachelor,2/22/11,Unemployed,F,0,Urban,Married,95,22,17,0,1,Personal Auto,Personal L2,Offer3,Agent,429.657692,Four-Door Car,Medsize
LM84078,Oregon,12176.00621,No,Basic,College,2/21/11,Unemployed,M,0,Suburban,Single,117,5,3,0,2,Personal Auto,Personal L2,Offer3,Web,1373.258272,SUV,Medsize
IL32727,California,4443.631711,No,Extended,High School or Below,2/24/11,Unemployed,F,0,Suburban,Married,121,7,69,0,1,Personal Auto,Personal L2,Offer1,Agent,644.269611,SUV,Medsize
PG14554,Arizona,32777.30467,No,Basic,Bachelor,2/26/11,Unemployed,M,0,Suburban,Married,115,3,22,0,2,Personal Auto,Personal L2,Offer1,Call Center,552.0,SUV,Small
QI63521,Nevada,19228.46362,No,Basic,High School or Below,2/24/11,Unemployed,M,0,Suburban,Single,187,14,32,0,2,Personal Auto,Personal L2,Offer1,Branch,897.6,Luxury SUV,Medsize
ON72594,California,11776.00378,No,Extended,Master,2/26/11,Employed,F,58881,Urban,Married,97,8,51,0,2,Personal Auto,Personal L2,Offer4,Branch,354.885018,Four-Door Car,Medsize
DQ92905,Arizona,12989.81806,No,Basic,Bachelor,2/24/11,Unemployed,M,0,Suburban,Single,65,16,3,0,2,Personal Auto,Personal L3,Offer1,Web,312.0,Four-Door Car,Medsize
JL25091,California,4599.759229,No,Premium,Bachelor,2/27/11,Employed,M,79284,Rural,Single,117,9,59,1,1,Special Auto,Special L2,Offer3,Agent,156.452827,Four-Door Car,Medsize
RE68901,Washington,5635.746396,No,Basic,College,2/26/11,Employed,F,20303,Suburban,Married,71,24,84,0,3,Corporate Auto,Corporate L3,Offer1,Branch,340.8,Four-Door Car,Small
VQ97965,Oregon,3514.212939,No,Extended,Bachelor,2/23/11,Employed,F,73643,Rural,Single,89,2,2,0,1,Corporate Auto,Corporate L3,Offer2,Agent,147.486454,Four-Door Car,Medsize
DZ85842,California,8105.81483,No,Basic,High School or Below,2/27/11,Retired,M,17920,Suburban,Married,72,14,53,0,2,Personal Auto,Personal L1,Offer1,Branch,424.375364,Four-Door Car,Medsize
LC90366,Nevada,16473.16905,Yes,Basic,Bachelor,2/24/11,Retired,M,22828,Suburban,Married,106,11,54,0,2,Personal Auto,Personal L2,Offer1,Agent,508.8,SUV,Medsize
II92123,Oregon,9431.376818,No,Extended,High School or Below,2/21/11,Employed,M,77365,Rural,Divorced,79,4,35,0,2,Personal Auto,Personal L2,Offer2,Agent,2.823303,Two-Door Car,Medsize
PN35535,California,4651.28429,No,Basic,College,2/25/11,Employed,F,98475,Suburban,Married,115,8,22,0,1,Personal Auto,Personal L1,Offer2,Web,552.0,SUV,Medsize
DL14445,California,10611.56172,No,Extended,College,2/21/11,Unemployed,F,0,Suburban,Single,96,29,5,0,2,Personal Auto,Personal L2,Offer3,Branch,949.953253,Four-Door Car,Small
QL80621,Oregon,2249.874803,No,Basic,Bachelor,2/22/11,Unemployed,F,0,Suburban,Divorced,62,6,2,0,1,Personal Auto,Personal L1,Offer1,Web,297.6,Four-Door Car,Medsize
XV11038,California,9223.987144,No,Extended,College,2/25/11,Medical Leave,F,18814,Suburban,Single,122,20,94,0,3,Personal Auto,Personal L2,Offer2,Branch,585.6,Sports Car,Medsize
JD86991,Oregon,5097.318657,No,Basic,Bachelor,2/22/11,Employed,M,67233,Urban,Married,63,10,26,0,3,Personal Auto,Personal L3,Offer3,Call Center,246.693624,Two-Door Car,Medsize
YX51934,California,4898.957331,No,Basic,High School or Below,2/22/11,Employed,F,55071,Urban,Married,61,10,14,0,5,Personal Auto,Personal L2,Offer3,Call Center,231.516063,Four-Door Car,Medsize
OS70004,California,7506.779365,No,Premium,College,2/25/11,Employed,M,49561,Suburban,Single,193,4,35,0,1,Personal Auto,Personal L3,Offer1,Branch,926.4,SUV,Medsize
SM67119,California,7123.694599,No,Basic,College,2/24/11,Disabled,F,16139,Suburban,Married,62,19,69,0,2,Personal Auto,Personal L3,Offer1,Branch,297.6,Four-Door Car,Large
FZ29605,California,2332.095228,No,Basic,College,2/21/11,Unemployed,M,0,Suburban,Single,67,4,99,0,1,Corporate Auto,Corporate L1,Offer3,Web,482.4,Four-Door Car,Small
IX46908,California,5477.206072,No,Basic,College,2/28/11,Medical Leave,F,21289,Suburban,Married,71,15,98,0,3,Corporate Auto,Corporate L2,Offer2,Branch,340.8,Four-Door Car,Large
BV12771,California,27420.81318,No,Basic,College,2/27/11,Unemployed,M,0,Suburban,Married,112,23,20,0,2,Personal Auto,Personal L2,Offer3,Branch,537.6,SUV,Medsize
OW54561,California,3515.456573,No,Basic,College,2/21/11,Unemployed,M,0,Suburban,Single,103,30,13,2,1,Personal Auto,Personal L3,Offer3,Web,741.6,Sports Car,Small
OY47486,California,5284.509533,No,Basic,College,2/25/11,Employed,M,71960,Rural,Single,67,12,40,0,9,Personal Auto,Personal L1,Offer2,Call Center,151.495249,Two-Door Car,Medsize
BQ20851,California,8295.977271,No,Basic,Master,2/23/11,Employed,M,73556,Urban,Divorced,104,31,4,0,9,Personal Auto,Personal L3,Offer1,Agent,497.684017,SUV,Medsize
PN77420,California,5376.88732,No,Basic,College,2/23/11,Employed,M,30039,Suburban,Single,70,21,52,0,9,Corporate Auto,Corporate L3,Offer3,Agent,498.612632,Four-Door Car,Medsize
WH24638,California,7079.170237,No,Extended,College,2/28/11,Employed,F,24450,Urban,Married,90,4,65,0,4,Personal Auto,Personal L2,Offer3,Agent,250.959093,Four-Door Car,Medsize
AZ90068,California,8193.160528,No,Basic,College,2/26/11,Employed,M,89219,Suburban,Single,73,12,9,4,2,Personal Auto,Personal L3,Offer2,Branch,350.4,Four-Door Car,Medsize
AT52647,California,4014.9185,No,Basic,High School or Below,2/22/11,Unemployed,F,0,Suburban,Single,113,35,29,0,1,Personal Auto,Personal L1,Offer2,Call Center,1305.275432,SUV,Medsize
JG21385,California,8715.945469,No,Extended,Bachelor,2/25/11,Unemployed,M,0,Suburban,Single,84,33,20,0,2,Personal Auto,Personal L3,Offer3,Branch,604.8,Four-Door Car,Medsize
XH46220,California,3746.751625,Yes,Extended,College,2/26/11,Employed,F,41479,Rural,Married,94,14,38,1,1,Corporate Auto,Corporate L2,Offer2,Call Center,19.575683,Two-Door Car,Large
KB90953,California,40132.01135,No,Extended,Bachelor,2/24/11,Employed,F,98710,Urban,Married,123,21,42,0,2,Personal Auto,Personal L2,Offer2,Branch,587.391029,Sports Car,Medsize
YN15016,California,4471.747876,No,Basic,High School or Below,2/26/11,Unemployed,M,0,Suburban,Single,68,35,98,2,9,Personal Auto,Personal L3,Offer1,Branch,489.6,Four-Door Car,Medsize
HB12866,California,7449.855125,No,Extended,High School or Below,2/26/11,Unemployed,F,0,Suburban,Single,206,7,82,0,1,Personal Auto,Personal L2,Offer2,Agent,1483.2,Luxury SUV,Large
DQ19344,California,3112.049841,No,Extended,College,2/24/11,Employed,M,33046,Rural,Married,79,14,26,0,1,Personal Auto,Personal L3,Offer4,Branch,181.538354,Four-Door Car,Medsize
QZ34525,California,6993.380588,No,Basic,Bachelor,2/21/11,Unemployed,M,0,Suburban,Single,66,7,59,0,2,Personal Auto,Personal L3,Offer1,Agent,439.701118,Four-Door Car,Medsize
IU62399,California,5860.48309,No,Basic,Bachelor,2/25/11,Employed,F,36889,Urban,Married,74,24,82,1,3,Personal Auto,Personal L2,Offer1,Agent,192.186026,Four-Door Car,Medsize
NY90858,California,6765.800532,No,Extended,College,2/24/11,Employed,M,59034,Urban,Married,85,0,85,0,3,Personal Auto,Personal L3,Offer1,Agent,378.75258,Four-Door Car,Medsize
UH93563,California,5306.162741,No,Basic,College,2/24/11,Employed,M,42871,Suburban,Married,67,2,13,0,6,Corporate Auto,Corporate L3,Offer3,Web,321.6,Four-Door Car,Small
GD57363,California,5133.635886,No,Basic,College,2/27/11,Employed,M,38795,Rural,Married,65,23,64,0,3,Personal Auto,Personal L2,Offer2,Agent,98.354737,Four-Door Car,Medsize
CB17191,California,3240.667531,No,Extended,High School or Below,2/21/11,Employed,F,30646,Rural,Married,81,26,26,0,1,Corporate Auto,Corporate L2,Offer1,Agent,128.57791,Four-Door Car,Medsize
KF96171,California,8167.992322,No,Premium,High School or Below,2/23/11,Unemployed,F,0,Suburban,Single,117,5,27,0,6,Personal Auto,Personal L2,Offer1,Call Center,842.4,Two-Door Car,Medsize
GX40957,California,18732.2012,No,Basic,College,2/22/11,Employed,F,70187,Suburban,Married,117,4,61,0,2,Personal Auto,Personal L3,Offer3,Call Center,632.16097,Sports Car,Medsize
RR74547,California,2878.846941,No,Extended,High School or Below,2/23/11,Unemployed,M,0,Suburban,Single,85,33,69,0,1,Personal Auto,Personal L3,Offer3,Call Center,612.0,Four-Door Car,Large
XL81489,California,6785.536334,No,Premium,Bachelor,2/25/11,Unemployed,F,0,Suburban,Single,197,6,22,0,1,Corporate Auto,Corporate L3,Offer1,Agent,1439.676002,Sports Car,Small
NQ32487,California,3600.934326,Yes,Basic,High School or Below,2/25/11,Retired,F,25147,Suburban,Single,101,7,54,0,1,Personal Auto,Personal L2,Offer1,Agent,694.598288,SUV,Medsize
JG83075,California,6725.043747,No,Extended,College,2/21/11,Unemployed,F,0,Suburban,Single,95,15,8,0,5,Corporate Auto,Corporate L3,Offer1,Agent,684.0,Four-Door Car,Medsize
